product_id,event_type,count(event_type)
5873074,remove_from_cart,4
5873074,view,48
5873074,purchase,3
5873077,purchase,1
5873077,cart,2
5873077,view,3
5873078,remove_from_cart,4
5873078,cart,9
5873078,view,34
5873078,purchase,5
5873079,cart,2
5873079,view,3
5873080,cart,2
5873080,view,3
5873080,purchase,1
5873081,cart,2
5873081,view,2
5873082,cart,2
5873082,view,3
5873083,cart,2
5873083,view,2
5873084,cart,4
5873084,view,3
5873084,remove_from_cart,1
5873086,view,8
5873086,cart,4
5873086,purchase,1
5873086,remove_from_cart,1
5873087,cart,3
5873087,remove_from_cart,1
5873087,view,7
5873088,view,8
5873088,cart,4
5873088,purchase,2
5873088,remove_from_cart,1
5873153,view,5
5873153,cart,2
5873154,cart,2
5873154,view,2
5873155,cart,3
5873155,view,2
5873156,cart,3
5873156,remove_from_cart,1
5873156,view,51
5873157,cart,3
5873157,view,2
5873158,cart,2
5873158,view,3
5873159,cart,2
5873159,view,5
5873160,cart,2
5873160,view,2
5873161,cart,2
5873161,view,3
5873162,view,2
5873162,cart,1
5873163,cart,2
5873163,view,3
5873164,cart,3
5873164,remove_from_cart,1
5873164,view,3
5873165,cart,2
5873165,view,3
5873166,cart,2
5873166,view,3
5873167,cart,2
5873167,view,4
5873168,cart,2
5873168,view,2
5873169,purchase,1
5873169,view,16
5873169,cart,4
5873170,cart,3
5873170,view,2
5873170,remove_from_cart,1
5873171,cart,5
5873171,view,13
5873171,remove_from_cart,3
5873172,view,9
5873172,cart,2
5873173,view,1
5873225,cart,2
5873225,view,2
5873226,cart,2
5873226,view,2
5873227,cart,2
5873227,view,2
5873228,cart,2
5873228,view,2
5873229,remove_from_cart,1
5873229,cart,1
5873229,view,3
5873230,cart,2
5873230,view,3
5873231,cart,2
5873231,view,4
5873232,cart,2
5873232,view,2
5873233,view,3
5873233,cart,3
5873233,purchase,1
5873234,remove_from_cart,1
5873234,view,1
5873234,purchase,1
5873234,cart,3
5873235,cart,2
5873235,view,3
5873236,remove_from_cart,1
5873236,view,1
5873237,cart,1
5873237,view,4
5873238,cart,5
5873238,view,7
5873238,remove_from_cart,2
5873239,cart,2
5873239,view,2
5873240,cart,2
5873240,view,3
5873241,cart,2
5873241,view,2
5873242,cart,2
5873242,view,2
5873243,cart,2
5873243,view,3
5873244,cart,2
5873244,view,2
5873245,view,2
5873245,remove_from_cart,2
5873245,cart,4
5873246,view,2
5873246,cart,3
5873247,cart,2
5873247,view,2
5873248,cart,2
5873248,view,3
5873249,cart,2
5873249,view,2
5873250,remove_from_cart,2
5873250,view,98
5873250,purchase,2
5873250,cart,20
5873251,remove_from_cart,2
5873251,view,52
5873251,cart,18
5873252,purchase,1
5873252,remove_from_cart,2
5873252,cart,9
5873252,view,23
5873311,cart,2
5873311,view,2
5873312,cart,2
5873312,view,2
5873313,cart,2
5873313,view,2
5873314,cart,2
5873314,view,2
5873315,cart,2
5873315,view,2
5873316,cart,2
5873316,view,4
5873316,remove_from_cart,1
5873317,view,5
5873317,cart,3
5873318,view,6
5873318,cart,2
5873319,cart,4
5873319,view,4
5873320,cart,2
5873320,view,6
5873321,remove_from_cart,1
5873321,cart,2
5873321,view,1
5873322,view,3
5873322,cart,2
5873323,cart,2
5873323,view,4
5873324,cart,2
5873324,view,2
5873325,cart,2
5873325,view,3
5873326,cart,2
5873326,view,5
5873327,cart,2
5873327,view,5
5873327,remove_from_cart,1
5873327,purchase,1
5873328,cart,2
5873328,view,2
5873328,purchase,2
5873329,cart,2
5873329,view,6
5873330,cart,2
5873330,view,5
5873331,cart,2
5873331,view,9
5873332,view,4
5873332,cart,3
5873332,remove_from_cart,1
5873333,cart,2
5873333,view,4
5873334,view,8
5873334,cart,2
5873335,cart,2
5873335,view,2
5873336,cart,2
5873336,view,4
5873336,remove_from_cart,1
5873337,cart,2
5873337,view,4
5873338,cart,2
5873338,view,3
5873339,cart,2
5873339,remove_from_cart,1
5873339,view,14
5873340,view,4
5873340,remove_from_cart,2
5873340,cart,2
5873346,purchase,1
5873346,view,35
5873346,cart,7
5873416,purchase,1
5873416,cart,2
5873416,view,12
5873417,view,161
5873417,remove_from_cart,15
5873417,cart,30
5873417,purchase,5
5873418,cart,3
5873418,remove_from_cart,1
5873418,purchase,1
5873418,view,4
5873419,cart,2
5873419,view,2
5873420,cart,2
5873420,view,2
5873421,cart,1
5873421,view,1
5873422,cart,2
5873422,view,2
5873423,cart,2
5873423,view,3
5873423,remove_from_cart,1
5873424,view,2
5873424,cart,3
5873425,cart,2
5873425,view,2
5873425,remove_from_cart,1
5873426,view,3
5873426,cart,2
5873427,view,2
5873427,cart,2
5873428,purchase,2
5873428,view,4
5873430,cart,3
5873430,purchase,1
5873430,remove_from_cart,1
5873430,view,9
5873431,remove_from_cart,2
5873431,purchase,2
5873431,cart,4
5873431,view,3
5873432,cart,1
5873432,remove_from_cart,3
5873432,view,11
5873482,view,4
5873482,cart,3
5873482,remove_from_cart,2
5873513,view,2
5873518,view,10
5873518,cart,1
5873520,view,1
5873521,cart,2
5873521,view,12
5873522,view,3
5873522,cart,1
5873522,purchase,1
5873523,view,6
5873527,view,1
5873534,view,2
5873535,cart,2
5873535,view,15
5873536,view,1
5873537,view,1
5873539,view,2
5873540,view,1
5873606,view,11
5873606,remove_from_cart,3
5873606,cart,4
5873606,purchase,1
5873607,cart,3
5873607,remove_from_cart,1
5873607,view,6
5873608,cart,3
5873608,purchase,1
5873608,view,5
5873609,view,4
5873609,cart,4
5873609,purchase,2
5873610,view,3
5873610,cart,2
5873611,cart,2
5873611,view,4
5873612,cart,2
5873612,view,5
5873613,cart,2
5873613,view,2
5873614,cart,2
5873614,view,2
5873615,cart,2
5873615,view,3
5873616,remove_from_cart,1
5873616,cart,2
5873616,view,4
5873617,cart,2
5873617,view,2
5873617,purchase,1
5873618,remove_from_cart,1
5873618,cart,2
5873618,view,3
5873619,cart,3
5873619,view,4
5873619,purchase,1
5873620,remove_from_cart,4
5873620,view,42
5873620,purchase,3
5873620,cart,4
5873622,cart,2
5873622,view,2
5873623,cart,2
5873623,view,2
5873624,cart,2
5873624,view,2
5873624,remove_from_cart,1
5873626,view,3
5873626,remove_from_cart,2
5873626,cart,3
5873627,purchase,1
5873627,cart,2
5873627,remove_from_cart,1
5873627,view,8
5873628,view,4
5873628,purchase,1
5873628,remove_from_cart,3
5873628,cart,3
5873629,purchase,1
5873629,remove_from_cart,2
5873629,view,14
5873629,cart,7
5873630,view,14
5873630,cart,2
5873630,remove_from_cart,1
5873631,purchase,1
5873631,remove_from_cart,3
5873631,view,21
5873631,cart,1
5873632,view,2
5873638,purchase,1
5873638,remove_from_cart,3
5873638,cart,4
5873638,view,3
5873639,cart,7
5873639,view,11
5873639,purchase,1
5873639,remove_from_cart,2
5873640,view,3
5873640,remove_from_cart,1
5873640,cart,2
5873641,remove_from_cart,1
5873642,view,13
5873642,remove_from_cart,14
5873642,purchase,6
5873642,cart,15
5873643,view,10
5873643,cart,6
5873644,cart,2
5873644,view,7
5873645,cart,3
5873645,remove_from_cart,2
5873645,view,2
5873646,cart,4
5873646,purchase,2
5873646,view,26
5873647,cart,2
5873647,view,3
5873648,remove_from_cart,2
5873648,cart,3
5873648,view,6
5873648,purchase,1
5873649,view,16
5873649,cart,8
5873649,purchase,3
5873649,remove_from_cart,5
5873650,view,5
5873650,cart,2
5873651,view,1
5873651,remove_from_cart,2
5873651,purchase,1
5873652,purchase,2
5873652,view,8
5873652,cart,4
5873652,remove_from_cart,4
5873653,remove_from_cart,2
5873653,purchase,2
5873653,cart,2
5873653,view,4
5873654,view,215
5873654,purchase,2
5873654,remove_from_cart,5
5873654,cart,16
5873655,remove_from_cart,8
5873655,view,110
5873655,cart,19
5873655,purchase,6
5873656,view,109
5873656,purchase,3
5873656,cart,18
5873656,remove_from_cart,2
5873660,purchase,1
5873660,view,23
5873660,cart,10
5873660,remove_from_cart,5
5873912,view,4
5875053,view,2
5875056,view,10
5875056,cart,4
5875056,purchase,1
5875058,purchase,1
5875058,view,5
5875059,view,1
5875063,remove_from_cart,1
5875063,cart,3
5875063,view,13
5875065,view,1
5875099,view,1
5875104,view,6
5875104,cart,1
5875182,remove_from_cart,3
5875182,cart,12
5875182,purchase,4
5875182,view,19
5875266,purchase,1
5875266,remove_from_cart,1
5875266,cart,2
5875266,view,2
5875267,cart,3
5875267,view,3
5875268,remove_from_cart,3
5875268,view,7
5875269,view,1
5875269,cart,3
5875269,remove_from_cart,1
5875269,purchase,2
5875270,view,19
5875270,purchase,1
5875270,cart,6
5875271,view,32
5875271,cart,3
5875271,remove_from_cart,1
5875272,view,36
5875272,purchase,3
5875272,cart,10
5875272,remove_from_cart,11
5875273,purchase,6
5875273,view,183
5875273,cart,26
5875273,remove_from_cart,19
5875274,view,36
5875274,cart,8
5875274,purchase,1
5875274,remove_from_cart,4
5875275,view,29
5875275,remove_from_cart,6
5875275,cart,10
5875276,view,14
5875276,remove_from_cart,1
5875276,cart,3
5875277,view,24
5875277,remove_from_cart,4
5875277,cart,7
5875278,view,5
5875278,remove_from_cart,1
5875278,cart,3
5875279,cart,2
5875279,remove_from_cart,1
5875279,view,10
5875280,view,16
5875280,purchase,3
5875280,remove_from_cart,4
5875280,cart,3
5875281,remove_from_cart,2
5875281,view,3
5875281,cart,1
5875282,purchase,1
5875282,view,5
5875282,cart,3
5875283,cart,3
5875283,view,6
5875284,cart,2
5875284,view,4
5875285,purchase,2
5875285,view,67
5875285,remove_from_cart,3
5875285,cart,11
5875286,remove_from_cart,14
5875286,purchase,12
5875286,view,17
5875286,cart,16
5875287,remove_from_cart,2
5875287,cart,2
5875287,view,6
5875288,cart,5
5875288,view,4
5875288,remove_from_cart,1
5875289,cart,3
5875289,view,3
5875289,remove_from_cart,2
5875290,cart,1
5875290,view,2
5875291,cart,1
5875291,view,3
5875291,purchase,1
5875292,view,3
5875293,view,36
5875293,cart,7
5875293,remove_from_cart,3
5875293,purchase,3
5875294,view,6
5875294,cart,1
5875295,view,13
5875295,cart,3
5875296,purchase,1
5875296,view,83
5875296,cart,24
5875296,remove_from_cart,5
5875297,view,5
5875297,cart,1
5875298,remove_from_cart,4
5875298,view,11
5875298,cart,5
5875299,cart,1
5875299,view,3
5875300,cart,4
5875300,remove_from_cart,2
5875300,purchase,1
5875300,view,5
5875301,cart,3
5875301,remove_from_cart,1
5875301,view,7
5875302,cart,1
5875302,view,1
5875303,view,7
5875303,cart,2
5875304,purchase,1
5875304,view,3
5875305,view,7
5875305,cart,1
5875305,remove_from_cart,2
5875306,remove_from_cart,3
5875306,purchase,1
5875306,view,17
5875306,cart,4
5875307,view,4
5875308,view,13
5875308,cart,2
5875308,purchase,1
5875309,view,9
5875309,remove_from_cart,1
5875310,view,20
5875310,purchase,1
5875310,remove_from_cart,2
5875310,cart,2
5875311,view,3
5875312,remove_from_cart,4
5875312,cart,6
5875312,view,7
5875313,purchase,1
5875313,view,7
5875314,cart,4
5875314,remove_from_cart,4
5875314,view,10
5875314,purchase,2
5875315,cart,11
5875315,purchase,5
5875315,view,31
5875315,remove_from_cart,3
5875316,cart,1
5875316,view,5
5875317,purchase,18
5875317,remove_from_cart,34
5875317,cart,91
5875317,view,110
5875318,cart,5
5875318,view,11
5875318,purchase,2
5875318,remove_from_cart,3
5875319,cart,6
5875319,purchase,4
5875319,view,10
5875319,remove_from_cart,3
5875320,view,16
5875320,purchase,3
5875320,remove_from_cart,7
5875320,cart,5
5875321,cart,7
5875321,view,5
5875321,remove_from_cart,4
5875321,purchase,2
5875322,cart,15
5875322,purchase,5
5875322,view,11
5875322,remove_from_cart,12
5875323,cart,4
5875323,remove_from_cart,2
5875323,view,5
5875324,cart,5
5875324,view,4
5875324,purchase,1
5875325,cart,4
5875325,view,4
5875333,cart,2
5875333,remove_from_cart,1
5875333,view,10
5875334,view,5
5875334,remove_from_cart,2
5875334,cart,2
5875335,cart,2
5875335,view,2
5875335,purchase,1
5875335,remove_from_cart,3
5875336,purchase,1
5875336,view,4
5875336,cart,2
5875337,cart,1
5875337,view,3
5875338,cart,3
5875338,view,3
5875339,cart,2
5875339,view,3
5875339,remove_from_cart,3
5875340,view,3
5875340,cart,4
5875341,remove_from_cart,2
5875341,cart,2
5875341,view,3
5875342,cart,2
5875342,view,3
5875342,remove_from_cart,1
5875343,cart,3
5875343,view,3
5875344,view,2
5875344,remove_from_cart,1
5875344,cart,4
5875345,cart,2
5875345,view,2
5875345,purchase,1
5875346,cart,3
5875346,view,3
5875347,view,2
5875347,cart,3
5875348,view,9
5875348,remove_from_cart,5
5875348,cart,12
5875348,purchase,5
5875349,view,7
5875349,cart,4
5875349,remove_from_cart,4
5875350,purchase,1
5875350,view,9
5875350,cart,11
5875350,remove_from_cart,3
5875351,purchase,1
5875351,view,2
5875351,remove_from_cart,2
5875351,cart,4
5875352,remove_from_cart,3
5875352,purchase,2
5875352,cart,6
5875352,view,4
5875353,cart,4
5875353,view,5
5875354,purchase,3
5875354,cart,2
5875354,view,3
5875355,cart,2
5875355,view,3
5875356,cart,3
5875356,view,2
5875357,cart,2
5875357,view,2
5875357,remove_from_cart,1
5875358,purchase,5
5875358,remove_from_cart,5
5875358,cart,6
5875358,view,10
5875359,cart,2
5875359,view,2
5875359,remove_from_cart,2
5875359,purchase,2
5875360,view,4
5875360,cart,3
5875360,purchase,2
5875360,remove_from_cart,1
5875361,cart,2
5875361,view,2
5875362,remove_from_cart,5
5875362,cart,9
5875362,purchase,2
5875362,view,10
5875363,view,4
5875363,remove_from_cart,2
5875363,cart,3
5875364,cart,2
5875364,view,3
5875364,remove_from_cart,1
5875365,remove_from_cart,1
5875365,cart,3
5875365,view,2
5875366,cart,2
5875366,remove_from_cart,1
5875366,view,3
5875367,purchase,1
5875367,cart,5
5875367,remove_from_cart,3
5875367,view,5
5875368,purchase,1
5875368,cart,2
5875368,view,2
5875369,cart,2
5875369,view,2
5875369,remove_from_cart,1
5875370,view,4
5875370,cart,2
5875371,cart,2
5875371,view,2
5875372,cart,2
5875372,view,5
5875372,remove_from_cart,2
5875373,cart,2
5875373,view,3
5875374,view,3
5875374,cart,3
5875374,remove_from_cart,2
5875375,cart,2
5875375,view,3
5875376,cart,2
5875376,view,2
5875377,cart,3
5875377,view,4
5875377,purchase,1
5875377,remove_from_cart,1
5875378,view,2
5875378,cart,4
5875379,view,2
5875379,cart,3
5875380,view,4
5875380,remove_from_cart,2
5875380,cart,2
5875381,cart,2
5875381,view,3
5875382,cart,2
5875382,view,2
5875383,cart,4
5875383,view,2
5875383,remove_from_cart,1
5875384,cart,2
5875384,view,2
5875385,cart,3
5875385,view,2
5875385,purchase,1
5875386,view,4
5875386,cart,5
5875386,remove_from_cart,1
5875387,cart,3
5875387,view,4
5875387,remove_from_cart,1
5875388,cart,2
5875388,view,2
5875389,cart,2
5875389,view,2
5875389,purchase,3
5875389,remove_from_cart,1
5875390,cart,2
5875390,view,3
5875390,purchase,1
5875391,cart,2
5875391,view,2
5875391,remove_from_cart,1
5875392,view,5
5875392,purchase,3
5875392,cart,3
5875393,view,3
5875393,remove_from_cart,2
5875393,cart,3
5875393,purchase,1
5875394,cart,5
5875394,remove_from_cart,1
5875394,view,7
5875395,cart,2
5875395,view,3
5875396,cart,5
5875396,remove_from_cart,2
5875396,view,8
5875396,purchase,2
5875397,remove_from_cart,1
5875397,purchase,1
5875397,cart,2
5875397,view,4
5875398,cart,2
5875398,view,3
5875398,remove_from_cart,1
5875398,purchase,1
5875399,remove_from_cart,2
5875399,cart,4
5875399,view,6
5875400,view,3
5875400,cart,2
5875400,purchase,1
5875401,view,3
5875401,cart,3
5875402,view,3
5875402,cart,5
5875403,remove_from_cart,3
5875403,cart,2
5875403,view,2
5875404,view,3
5875404,cart,3
5875404,purchase,1
5875404,remove_from_cart,1
5875405,remove_from_cart,2
5875405,cart,3
5875405,view,3
5875406,view,4
5875406,cart,4
5875406,purchase,1
5875407,remove_from_cart,1
5875407,view,2
5875407,cart,4
5875408,cart,2
5875408,view,3
5875409,cart,4
5875409,view,4
5875410,cart,2
5875410,remove_from_cart,1
5875410,purchase,3
5875410,view,3
5875411,purchase,3
5875411,cart,2
5875411,view,2
5875412,cart,2
5875412,view,2
5875413,cart,2
5875413,view,3
5875414,remove_from_cart,1
5875414,purchase,2
5875414,view,10
5875414,cart,7
5875415,view,8
5875415,cart,3
5875415,purchase,1
5875416,view,6
5875416,cart,5
5875416,remove_from_cart,2
5875417,cart,3
5875417,view,5
5875417,remove_from_cart,2
5875418,remove_from_cart,1
5875418,purchase,1
5875418,view,6
5875418,cart,2
5875419,cart,4
5875419,view,3
5875419,purchase,1
5875419,remove_from_cart,3
5875420,remove_from_cart,1
5875420,cart,3
5875420,view,3
5875421,view,2
5875421,cart,5
5875421,remove_from_cart,1
5875422,view,2
5875422,cart,3
5875423,cart,2
5875423,view,2
5875423,remove_from_cart,3
5875423,purchase,1
5875424,view,2
5875424,cart,4
5875424,remove_from_cart,2
5875425,view,8
5875425,cart,10
5875425,remove_from_cart,2
5875426,cart,3
5875426,view,3
5875426,remove_from_cart,2
5875427,cart,3
5875427,view,3
5875428,remove_from_cart,2
5875428,purchase,1
5875428,view,6
5875428,cart,4
5875429,purchase,5
5875429,cart,13
5875429,remove_from_cart,3
5875429,view,23
5875430,remove_from_cart,1
5875430,purchase,1
5875430,cart,2
5875430,view,6
5875431,view,9
5875431,purchase,3
5875431,cart,9
5875431,remove_from_cart,3
5875432,purchase,2
5875432,cart,8
5875432,view,11
5875432,remove_from_cart,5
5875433,cart,2
5875433,view,3
5875434,cart,2
5875434,view,3
5875434,remove_from_cart,1
5875435,cart,2
5875435,view,4
5875435,remove_from_cart,1
5875436,cart,2
5875436,view,4
5875436,purchase,1
5875437,cart,2
5875437,view,3
5875437,purchase,1
5875438,view,3
5875438,cart,3
5875439,cart,2
5875439,view,2
5875440,cart,2
5875440,view,2
5875441,view,2
5875441,cart,4
5875442,cart,2
5875442,view,2
5875443,cart,2
5875443,view,2
5875444,cart,4
5875444,view,3
5875444,purchase,2
5875444,remove_from_cart,2
5875445,cart,2
5875445,view,2
5875445,remove_from_cart,1
5875446,cart,6
5875446,view,3
5875446,remove_from_cart,2
5875447,cart,2
5875447,view,2
5875447,remove_from_cart,1
5875448,view,9
5875448,remove_from_cart,3
5875448,cart,4
5875449,cart,2
5875449,view,3
5875450,purchase,1
5875450,view,6
5875450,cart,5
5875450,remove_from_cart,4
5875451,cart,4
5875451,remove_from_cart,1
5875451,view,4
5875452,cart,3
5875452,purchase,1
5875452,view,2
5875502,view,3
5875502,cart,3
5875503,purchase,2
5875503,view,5
5875503,cart,3
5875503,remove_from_cart,2
5875504,view,3
5875504,cart,2
5875505,view,3
5875505,remove_from_cart,1
5875505,cart,1
5875505,purchase,1
5875506,remove_from_cart,7
5875506,cart,10
5875506,purchase,7
5875506,view,29
5875508,cart,22
5875508,remove_from_cart,8
5875508,purchase,1
5875508,view,27
5875509,remove_from_cart,14
5875509,purchase,6
5875509,cart,27
5875509,view,53
5875511,view,40
5875511,remove_from_cart,13
5875511,cart,32
5875511,purchase,10
5875512,purchase,3
5875512,cart,6
5875512,view,5
5875512,remove_from_cart,1
5875513,remove_from_cart,11
5875513,view,52
5875513,cart,25
5875513,purchase,7
5875514,view,11
5875514,remove_from_cart,7
5875514,purchase,4
5875514,cart,9
5875521,cart,2
5875521,view,2
5875522,cart,2
5875522,view,2
5875522,remove_from_cart,1
5875523,remove_from_cart,1
5875523,cart,2
5875523,view,6
5875524,cart,3
5875524,remove_from_cart,1
5875524,view,4
5875525,cart,2
5875525,view,2
5875526,cart,2
5875526,view,2
5875527,cart,2
5875527,view,2
5875528,cart,2
5875528,view,2
5875529,cart,3
5875529,remove_from_cart,1
5875529,purchase,1
5875529,view,3
5875530,remove_from_cart,1
5875530,cart,2
5875530,view,2
5875530,purchase,1
5875531,cart,2
5875531,view,2
5875532,cart,2
5875532,view,3
5875533,cart,2
5875533,view,2
5875534,cart,2
5875534,view,3
5875535,cart,2
5875535,view,2
5875535,remove_from_cart,1
5875536,cart,2
5875536,view,2
5875536,remove_from_cart,2
5875537,view,5
5875537,cart,2
5875537,remove_from_cart,1
5875538,cart,2
5875538,view,3
5875539,cart,2
5875539,view,2
5875540,view,3
5875540,purchase,1
5875541,cart,3
5875541,view,3
5875542,cart,2
5875542,view,2
5875542,purchase,1
5875543,cart,2
5875543,remove_from_cart,1
5875543,view,4
5875544,cart,3
5875544,view,2
5875545,view,2
5875545,cart,3
5875545,remove_from_cart,1
5875546,remove_from_cart,1
5875546,purchase,1
5875546,cart,2
5875546,view,2
5875547,purchase,1
5875547,view,7
5875547,cart,3
5875547,remove_from_cart,1
5875548,view,3
5875548,cart,3
5875548,remove_from_cart,1
5875549,view,4
5875549,cart,2
5875550,cart,8
5875550,remove_from_cart,5
5875550,view,7
5875550,purchase,2
5875551,remove_from_cart,1
5875551,cart,2
5875551,view,3
5875551,purchase,1
5875552,cart,3
5875552,remove_from_cart,1
5875552,view,5
5875553,cart,4
5875553,view,3
5875553,purchase,1
5875554,remove_from_cart,2
5875554,cart,3
5875554,view,3
5875554,purchase,1
5875555,cart,2
5875555,view,2
5875556,cart,2
5875556,view,2
5875556,remove_from_cart,1
5875556,purchase,1
5875557,view,4
5875557,purchase,2
5875557,remove_from_cart,2
5875557,cart,5
5875634,cart,2
5875634,view,2
5875635,view,3
5875635,cart,1
5875636,cart,2
5875636,view,2
5875637,cart,1
5875638,cart,1
5875638,view,5
5875639,cart,1
5875639,view,1
5875640,cart,1
5875640,view,1
5875642,cart,3
5875642,remove_from_cart,1
5875642,view,11
5875644,view,4
5875645,view,4
5875646,cart,2
5875646,purchase,1
5875646,view,4
5875649,cart,1
5875649,view,1
5875651,purchase,1
5875651,cart,2
5875651,view,4
5875653,view,4
5875653,cart,2
5875654,cart,2
5875654,view,2
5875655,view,1
5875656,cart,3
5875656,remove_from_cart,1
5875656,view,5
5875658,view,5
5875658,cart,2
5875659,cart,2
5875659,view,2
5875660,cart,2
5875660,view,3
5875661,cart,3
5875661,view,4
5875662,view,22
5875662,cart,4
5875673,view,4
5875674,view,1
5875676,view,1
5875677,purchase,1
5875677,remove_from_cart,2
5875677,cart,2
5875677,view,6
5875678,view,6
5875678,cart,3
5875679,cart,7
5875679,remove_from_cart,4
5875679,view,5
5875716,cart,4
5875716,purchase,1
5875716,remove_from_cart,1
5875716,view,80
5875717,view,19
5875717,cart,2
5875717,purchase,1
5875718,view,55
5875719,cart,4
5875719,view,129
5875719,remove_from_cart,1
5875720,view,39
5875721,view,12
5875722,view,14
5875723,view,2
5875743,cart,6
5875743,purchase,2
5875743,view,5
5875744,cart,2
5875744,view,3
5875744,remove_from_cart,1
5875745,cart,2
5875745,view,2
5875746,cart,2
5875746,view,2
5875746,purchase,1
5875747,cart,2
5875747,view,2
5875748,cart,2
5875748,view,3
5875749,cart,2
5875749,view,2
5875749,purchase,1
5875750,cart,2
5875750,view,3
5875751,cart,2
5875751,view,4
5875752,view,3
5875752,cart,2
5875753,cart,2
5875753,view,3
5875754,remove_from_cart,1
5875754,view,5
5875754,purchase,1
5875754,cart,4
5875755,cart,2
5875755,view,3
5875756,cart,2
5875756,view,3
5875757,cart,2
5875757,view,2
5875758,cart,2
5875758,view,3
5875759,cart,3
5875759,remove_from_cart,1
5875759,purchase,1
5875759,view,4
5875760,purchase,1
5875760,cart,2
5875760,view,2
5875760,remove_from_cart,2
5875761,view,2
5875761,purchase,1
5875761,remove_from_cart,2
5875761,cart,4
5875762,cart,2
5875762,view,2
5875763,remove_from_cart,2
5875763,view,5
5875763,cart,3
5875764,view,57
5875764,cart,4
5875764,remove_from_cart,1
5875765,cart,2
5875765,view,2
5875766,view,3
5875766,cart,3
5875767,view,2
5875767,cart,3
5875767,remove_from_cart,1
5875768,cart,3
5875768,view,3
5875770,cart,2
5875770,view,3
5875771,cart,1
5875771,purchase,1
5875771,view,2
5875772,remove_from_cart,2
5875772,cart,4
5875772,view,3
5875773,cart,2
5875773,view,2
5875774,cart,2
5875774,view,3
5875774,remove_from_cart,2
5875775,cart,2
5875775,view,2
5875776,cart,3
5875776,view,2
5875777,cart,3
5875777,view,4
5875778,view,1
5875779,purchase,3
5875779,cart,3
5875779,view,3
5875780,view,2
5875780,remove_from_cart,1
5875780,cart,3
5875780,purchase,1
5875781,cart,4
5875781,remove_from_cart,1
5875781,purchase,2
5875781,view,6
5875782,cart,1
5875782,view,3
5875782,remove_from_cart,1
5875783,view,1
5875783,remove_from_cart,2
5875784,view,3
5875784,purchase,2
5875784,remove_from_cart,1
5875784,cart,2
5875785,purchase,3
5875785,cart,5
5875785,remove_from_cart,2
5875785,view,4
5875786,remove_from_cart,1
5875786,view,3
5875786,cart,2
5875787,cart,2
5875787,view,5
5875788,cart,2
5875788,view,3
5875788,remove_from_cart,1
5875789,view,3
5875789,cart,5
5875789,purchase,1
5875789,remove_from_cart,2
5875790,purchase,1
5875790,cart,2
5875790,view,2
5875790,remove_from_cart,1
5875791,cart,3
5875791,remove_from_cart,1
5875791,view,2
5875791,purchase,2
5875792,cart,2
5875792,view,4
5875793,remove_from_cart,3
5875793,cart,7
5875793,view,6
5875794,view,7
5875794,cart,3
5875794,remove_from_cart,1
5875795,cart,2
5875795,view,2
5875795,purchase,1
5875796,cart,2
5875796,view,4
5875797,cart,2
5875797,view,2
5875797,remove_from_cart,1
5875798,cart,2
5875798,view,2
5875799,view,2
5875799,cart,4
5875800,cart,2
5875800,view,3
5875801,cart,3
5875801,view,3
5875801,remove_from_cart,2
5875801,purchase,2
5875802,cart,2
5875802,view,3
5875803,cart,2
5875803,view,4
5875804,cart,3
5875804,view,2
5875804,remove_from_cart,1
5875805,cart,4
5875805,view,3
5875805,remove_from_cart,1
5875806,view,14
5875807,cart,1
5875807,purchase,1
5875807,view,28
5875808,view,3
5875809,view,41
5875809,cart,1
5875810,view,3
5875811,view,8
5875812,view,1
5875813,view,23
5875813,cart,1
5875814,view,1
5875816,view,1
5875817,view,1
5875818,view,1
5875818,remove_from_cart,1
5875819,cart,2
5875819,view,4
5875820,view,5
5875821,remove_from_cart,1
5875821,view,4
5875822,view,3
5875823,view,6
5875824,view,6
5875938,purchase,2
5875938,remove_from_cart,1
5875938,cart,2
5875938,view,3
5875939,view,2
5875939,cart,3
5875939,remove_from_cart,1
5875940,cart,2
5875940,view,2
5875941,cart,4
5875941,view,5
5875942,cart,2
5875942,view,3
5875943,cart,2
5875943,view,5
5875944,cart,3
5875944,view,19
5875945,cart,2
5875945,view,3
5875946,view,1
5875946,cart,1
5875947,cart,2
5875947,view,2
5875948,cart,2
5875948,view,2
5875949,cart,2
5875949,view,3
5875949,purchase,1
5875951,remove_from_cart,1
5875951,cart,3
5875951,view,3
5875952,cart,2
5875952,remove_from_cart,1
5875952,view,7
5875953,cart,2
5875953,view,2
5875954,cart,1
5875954,view,2
5875955,view,7
5875955,cart,3
5875955,purchase,1
5875955,remove_from_cart,1
5875956,cart,3
5875956,view,4
5875957,cart,2
5875957,view,19
5875957,purchase,1
5875957,remove_from_cart,1
5875958,cart,2
5875958,view,4
5875959,remove_from_cart,1
5875959,view,1
5875960,cart,2
5875960,view,2
5875960,remove_from_cart,1
5875961,view,4
5875961,cart,3
5875962,view,2
5875963,cart,2
5875963,view,2
5875964,cart,2
5875964,view,3
5875965,remove_from_cart,1
5875978,view,1
5875979,view,1
5875980,cart,2
5875980,remove_from_cart,2
5875980,view,6
5875981,cart,1
5875981,view,1
5875982,view,2
5875982,cart,2
5875983,cart,2
5875983,view,1
5875984,view,3
5875985,cart,1
5875985,view,3
5875985,remove_from_cart,1
5875986,remove_from_cart,2
5875986,view,3
5875987,cart,1
5875987,purchase,1
5875987,view,1
5875988,cart,1
5875989,view,16
